audiopath,speaker_name,text,emotion,sensitivity
W019_angry_level_1_024.txt.wav,W019,The plaintiff in school desegregation cases.,angry,1
M040_angry_level_1_009.txt.wav,M040,The cat's meow always hurts my ears.,angry,1
M034_happy_level_2_005.txt.wav,M034,The eastern coast is a place for pure pleasure and excitement.,happy,2
W011_fear_level_1_016.txt.wav,W011,Their props were two stepladders a chair and a palm fan.,fear,1
M022_contempt_level_2_016.txt.wav,M022,Mosquitoes exist in warm humid climates.,contempt,2
M027_contempt_level_1_007.txt.wav,M027,It's illegal to postdate a check.,contempt,1
W016_fear_level_3_023.txt.wav,W016,I'll have a scoop of that exotic purple and turquoise sherbet.,fear,3
W035_angry_level_1_031.txt.wav,W035,A few years later the dome fell in.,angry,1
M027_happy_level_2_030.txt.wav,M027,The revolution now under way in materials handling makes this much easier.,happy,2
M011_angry_level_1_015.txt.wav,M011,Kindergarten children decorate their classrooms for all holidays.,angry,1
W038_fear_level_2_057.txt.wav,W038,No price is too high when true love is at stake.,fear,2
M003_fear_level_1_003.txt.wav,M003,Will you tell me why.,fear,1
M025_angry_level_3_015.txt.wav,M025,Kindergarten children decorate their classrooms for all holidays.,angry,3
M027_fear_level_3_028.txt.wav,M027,No the man was not drunk he wondered how he got tied up with this stranger.,fear,3
W033_disgusted_level_3_055.txt.wav,W033,She had your dark suit in greasy wash water all year.,disgusted,3
M029_surprised_level_3_024.txt.wav,M029,Land based radar would help with this task.,surprised,3
W021_contempt_level_3_002.txt.wav,W021,Don't ask me to carry an oily rag like that.,contempt,3
W011_neutral_level_1_007.txt.wav,W011,Thereupon followed a demonstration that tyranny knows no ideological confines.,neutral,1
M040_fear_level_3_023.txt.wav,M040,That diagram makes sense only after much study.,fear,3
W021_happy_level_3_048.txt.wav,W021,His superiors had also preached this saying it was the way for eternal honor.,happy,3
M029_surprised_level_3_030.txt.wav,M029,The revolution now under way in materials handling makes this much easier.,surprised,3
W033_disgusted_level_3_041.txt.wav,W033,Land based radar would help with this task.,disgusted,3
M009_angry_level_3_014.txt.wav,M009,Right now may not be the best time for business mergers.,angry,3
W011_neutral_level_1_013.txt.wav,W011,The nearest synagogue may not be within walking distance.,neutral,1
W026_angry_level_1_010.txt.wav,W026,Why else would Danny allow others to go.,angry,1
M040_fear_level_3_037.txt.wav,M040,One looked down on a sea of leaves a breaking wave of flower.,fear,3
M027_happy_level_2_024.txt.wav,M027,Land based radar would help with this task.,happy,2
M033_disgusted_level_3_025.txt.wav,M033,Don't ask me to carry an oily rag like that.,disgusted,3
M011_angry_level_1_001.txt.wav,M011,She had your dark suit in greasy wash water all year.,angry,1
M003_fear_level_1_017.txt.wav,M003,This is a problem that goes considerably beyond questions of salary and tenure.,fear,1
M025_angry_level_3_001.txt.wav,M025,She had your dark suit in greasy wash water all year.,angry,3
M037_happy_level_3_046.txt.wav,M037,Land based radar would help with this task.,happy,3
W035_angry_level_1_025.txt.wav,W035,Right now may not be the best time for business mergers.,angry,1
M028_sad_level_2_022.txt.wav,M028,One even gave my little dog a biscuit.,sad,2
M042_contempt_level_1_043.txt.wav,M042,Land based radar would help with this task.,contempt,1
M024_disgusted_level_1_021.txt.wav,M024,Land based radar would help with this task.,disgusted,1
W011_fear_level_1_002.txt.wav,W011,Don't ask me to carry an oily rag like that.,fear,1
M034_happy_level_2_011.txt.wav,M034,That noise problem grows more annoying each day.,happy,2
M027_contempt_level_1_013.txt.wav,M027,Withdraw only as much money as you need.,contempt,1
M022_contempt_level_2_002.txt.wav,M022,Don't ask me to carry an oily rag like that.,contempt,2
M028_contempt_level_2_022.txt.wav,M028,I'll have a scoop of that exotic purple and turquoise sherbet.,contempt,2
W018_fear_level_1_024.txt.wav,W018,Land based radar would help with this task.,fear,1
M037_contempt_level_2_042.txt.wav,M037,I'll have a scoop of that exotic purple and turquoise sherbet.,contempt,2
M003_contempt_level_3_014.txt.wav,M003,The way is to rent a chauffeur driven car.,contempt,3
W021_surprised_level_1_024.txt.wav,W021,Please dig my potatoes up before frost.,surprised,1
M030_sad_level_3_026.txt.wav,M030,His superiors had also preached this saying it was the way for eternal honor.,sad,3
W019_fear_level_2_024.txt.wav,W019,Land based radar would help with this task.,fear,2
W026_sad_level_3_002.txt.wav,W026,Don't ask me to carry an oily rag like that.,sad,3
W014_sad_level_3_018.txt.wav,W014,But the ships are very slow now and we don't get so many sailors any more.,sad,3
M013_fear_level_3_027.txt.wav,M013,It was not whatever tale was told by tails.,fear,3
M040_sad_level_1_013.txt.wav,M040,He didn't figure her at all and if he found out a woman it'd be bad.,sad,1
M012_disgusted_level_3_020.txt.wav,M012,I'll have a scoop of that exotic purple and turquoise sherbet.,disgusted,3
M012_happy_level_2_014.txt.wav,M012,Are your grades higher or lower than Nancy's.,happy,2
W023_disgusted_level_1_055.txt.wav,W023,No the man was not drunk he wondered how he got tied up with this stranger.,disgusted,1
M039_surprised_level_1_024.txt.wav,M039,Please dig my potatoes up before frost.,surprised,1
M027_surprised_level_2_001.txt.wav,M027,She had your dark suit in greasy wash water all year.,surprised,2
W009_happy_level_2_010.txt.wav,W009,She found herself able to sing any role and any song which struck her fancy.,happy,2
M005_sad_level_3_005.txt.wav,M005,The diagnosis was discouraging however he was not overly worried.,sad,3
M040_surprised_level_1_010.txt.wav,M040,He ate four extra eggs for breakfast.,surprised,1
W037_angry_level_2_042.txt.wav,W037,I'll have a scoop of that exotic purple and turquoise sherbet.,angry,2
M005_disgusted_level_1_024.txt.wav,M005,It was not whatever tale was told by tails.,disgusted,1
M034_contempt_level_3_028.txt.wav,M034,He ate four extra eggs for breakfast.,contempt,3
W019_surprised_level_2_014.txt.wav,W019,Please dig my potatoes up before frost.,surprised,2
M032_neutral_level_1_019.txt.wav,M032,Who authorized the unlimited expense account.,neutral,1
W029_contempt_level_2_010.txt.wav,W029,It's illegal to postdate a check.,contempt,2
M003_angry_level_3_004.txt.wav,M003,Who authorized the unlimited expense account.,angry,3
M005_disgusted_level_1_030.txt.wav,M005,Will you tell me why.,disgusted,1
W037_angry_level_2_056.txt.wav,W037,No price is too high when true love is at stake.,angry,2
M033_sad_level_2_021.txt.wav,M033,Todd placed top priority on getting his bike fixed.,sad,2
M037_angry_level_1_010.txt.wav,M037,Why else would Danny allow others to go.,angry,1
M041_angry_level_3_039.txt.wav,M041,Then he would realize they were really things that only he himself could think.,angry,3
W018_angry_level_3_014.txt.wav,W018,Right now may not be the best time for business mergers.,angry,3
W026_contempt_level_1_035.txt.wav,W026,She sprang up and went swiftly to the bedroom.,contempt,1
M023_sad_level_1_021.txt.wav,M023,Todd placed top priority on getting his bike fixed.,sad,1
M003_angry_level_3_010.txt.wav,M003,You're so preoccupied that you've let your faith grow dim.,angry,3
M005_sad_level_3_011.txt.wav,M005,Before Thursday's exam review every formula.,sad,3
M034_disgusted_level_3_021.txt.wav,M034,Land based radar would help with this task.,disgusted,3
W026_happy_level_3_046.txt.wav,W026,Land based radar would help with this task.,happy,3
M024_sad_level_1_018.txt.wav,M024,But the ships are very slow now and we don't get so many sailors any more.,sad,1
M024_angry_level_1_025.txt.wav,M024,His superiors had also preached this saying it was the way for eternal honor.,angry,1
M040_sad_level_1_007.txt.wav,M040,The prospect of cutting back spending is an unpleasant one for any governor.,sad,1
M027_surprised_level_2_015.txt.wav,M027,Grandmother outgrew her upbringing in petticoats.,surprised,2
M039_surprised_level_1_030.txt.wav,M039,Salvation reconsidered.,surprised,1
W023_disgusted_level_1_041.txt.wav,W023,One even gave my little dog a biscuit.,disgusted,1
W009_happy_level_2_004.txt.wav,W009,Those musicians harmonize marvelously.,happy,2
M034_sad_level_2_018.txt.wav,M034,But the ships are very slow now and we don't get so many sailors any more.,sad,2
W018_fear_level_1_030.txt.wav,W018,The revolution now under way in materials handling makes this much easier.,fear,1
W011_contempt_level_1_009.txt.wav,W011,His failure to open the store by eight cost him his job.,contempt,1
M037_contempt_level_2_056.txt.wav,M037,The revolution now under way in materials handling makes this much easier.,contempt,2
W014_contempt_level_2_018.txt.wav,W014,Can your insurance company aid you in reducing administrative costs.,contempt,2
M023_disgusted_level_1_025.txt.wav,M023,No the man was not drunk he wondered how he got tied up with this stranger.,disgusted,1
W038_contempt_level_1_019.txt.wav,W038,The big dog loved to chew on the old rag doll.,contempt,1
M009_contempt_level_3_020.txt.wav,M009,Todd placed top priority on getting his bike fixed.,contempt,3
W037_contempt_level_2_028.txt.wav,W037,Mosquitoes exist in warm humid climates.,contempt,2
W021_surprised_level_1_030.txt.wav,W021,Salvation reconsidered.,surprised,1
M037_fear_level_1_018.txt.wav,M037,Straw hats are out of fashion this year.,fear,1
W019_fear_level_2_030.txt.wav,W019,The revolution now under way in materials handling makes this much easier.,fear,2
W019_disgusted_level_3_003.txt.wav,W019,Will you tell me why.,disgusted,3
W025_disgusted_level_2_028.txt.wav,W025,How much and how many profits could a majority take out of the losses of a few.,disgusted,2
M024_sad_level_1_030.txt.wav,M024,The revolution now under way in materials handling makes this much easier.,sad,1
M012_happy_level_2_028.txt.wav,M012,No the man was not drunk he wondered how he got tied up with this stranger.,happy,2
W015_angry_level_3_022.txt.wav,W015,I'll have a scoop of that exotic purple and turquoise sherbet.,angry,3
M030_fear_level_3_005.txt.wav,M030,Tornado's often destroy acres of farm land.,fear,3
M030_disgusted_level_1_012.txt.wav,M030,How good is your endurance.,disgusted,1
M034_sad_level_2_030.txt.wav,M034,The revolution now under way in materials handling makes this much easier.,sad,2
W038_happy_level_3_045.txt.wav,W038,I'll have a scoop of that exotic purple and turquoise sherbet.,happy,3
W014_contempt_level_2_030.txt.wav,W014,The revolution now under way in materials handling makes this much easier.,contempt,2
W011_contempt_level_1_021.txt.wav,W011,One even gave my little dog a biscuit.,contempt,1
W025_happy_level_2_039.txt.wav,W025,Both the conditions and the complicity are documented in considerable detail.,happy,2
W018_fear_level_1_018.txt.wav,W018,The pulsing glow of a cigarette.,fear,1
M034_surprised_level_2_022.txt.wav,M034,One even gave my little dog a biscuit.,surprised,2
M003_contempt_level_3_028.txt.wav,M003,No price is too high when true love is at stake.,contempt,3
M009_contempt_level_3_008.txt.wav,M009,He stole a dime from a beggar.,contempt,3
W019_fear_level_2_018.txt.wav,W019,The pulsing glow of a cigarette.,fear,2
W014_sad_level_3_024.txt.wav,W014,Land based radar would help with this task.,sad,3
W028_disgusted_level_1_012.txt.wav,W028,Basketball can be an entertaining sport.,disgusted,1
M027_disgusted_level_3_016.txt.wav,M027,How much and how many profits could a majority take out of the losses of a few.,disgusted,3
M033_sad_level_2_009.txt.wav,M033,She drank greedily and murmured thank you as he lowered her head.,sad,2
M029_angry_level_1_013.txt.wav,M029,Withdraw all phony accusations at once.,angry,1
M005_disgusted_level_1_018.txt.wav,M005,Todd placed top priority on getting his bike fixed.,disgusted,1
W029_angry_level_2_055.txt.wav,W029,The revolution now under way in materials handling makes this much easier.,angry,2
W025_surprised_level_3_003.txt.wav,W025,The patient and the surgeon are both recuperating from the lengthy operation.,surprised,3
M034_contempt_level_3_014.txt.wav,M034,The way is to rent a chauffeur driven car.,contempt,3
W019_surprised_level_2_028.txt.wav,W019,No the man was not drunk he wondered how he got tied up with this stranger.,surprised,2
M011_sad_level_1_013.txt.wav,M011,John cleans shellfish for a living.,sad,1
M023_sad_level_1_009.txt.wav,M023,She drank greedily and murmured thank you as he lowered her head.,sad,1
M032_neutral_level_1_025.txt.wav,M032,The carpet cleaners shampooed our oriental rug.,neutral,1
M037_sad_level_3_023.txt.wav,M037,He stole a dime from a beggar.,sad,3
M028_fear_level_2_013.txt.wav,M028,Special task forces rescue hostages from kidnappers.,fear,2
W024_fear_level_2_025.txt.wav,W024,The tooth fairy forgot to come when Roger's tooth fell out.,fear,2
W028_happy_level_2_027.txt.wav,W028,Are your grades higher or lower than Nancy's.,happy,2
M023_neutral_level_1_007.txt.wav,M023,Thereupon followed a demonstration that tyranny knows no ideological confines.,neutral,1
W014_surprised_level_1_012.txt.wav,W014,I'd ride the subway but I haven't enough change.,surprised,1
M033_happy_level_2_023.txt.wav,M033,I'll have a scoop of that exotic purple and turquoise sherbet.,happy,2
W021_sad_level_3_007.txt.wav,W021,The prospect of cutting back spending is an unpleasant one for any governor.,sad,3
M034_disgusted_level_3_009.txt.wav,M034,How good is your endurance.,disgusted,3
M005_angry_level_1_006.txt.wav,M005,The cat's meow always hurts my ears.,angry,1
M029_fear_level_1_013.txt.wav,M029,Special task forces rescue hostages from kidnappers.,fear,1
W025_fear_level_1_025.txt.wav,W025,The tooth fairy forgot to come when Roger's tooth fell out.,fear,1
M031_angry_level_3_006.txt.wav,M031,The cat's meow always hurts my ears.,angry,3
M028_fear_level_2_007.txt.wav,M028,Would you allow acts of violence.,fear,2
W024_fear_level_2_031.txt.wav,W024,Their props were two stepladders a chair and a palm fan.,fear,2
M037_sad_level_3_037.txt.wav,M037,No manufacturer has taken the initiative in pointing out the costs involved.,sad,3
W028_happy_level_2_033.txt.wav,W028,His artistic accomplishments guaranteed him entry into any social gathering.,happy,2
M040_surprised_level_1_038.txt.wav,M040,He further proposed grants of an unspecified sum for experimental Hospitals.,surprised,1
W036_surprised_level_3_008.txt.wav,W036,His shoulder felt as if it were broken.,surprised,3
W021_sad_level_3_013.txt.wav,W021,He didn't figure her at all and if he found out a woman it'd be bad.,sad,3
M023_neutral_level_1_013.txt.wav,M023,The nearest synagogue may not be within walking distance.,neutral,1
W014_surprised_level_1_006.txt.wav,W014,The patient and the surgeon are both recuperating from the lengthy operation.,surprised,1
M029_fear_level_1_007.txt.wav,M029,Would you allow acts of violence.,fear,1
W025_fear_level_1_031.txt.wav,W025,Their props were two stepladders a chair and a palm fan.,fear,1
M005_angry_level_1_012.txt.wav,M005,He will allow a rare lie.,angry,1
M031_angry_level_3_012.txt.wav,M031,He will allow a rare lie.,angry,3
M012_surprised_level_2_023.txt.wav,M012,I'll have a scoop of that exotic purple and turquoise sherbet.,surprised,2
M029_angry_level_1_007.txt.wav,M029,Why else would Danny allow others to go.,angry,1
M027_disgusted_level_3_002.txt.wav,M027,The small boy put the worm on the hook.,disgusted,3
M042_disgusted_level_1_049.txt.wav,M042,No the man was not drunk he wondered how he got tied up with this stranger.,disgusted,1
W025_surprised_level_3_017.txt.wav,W025,The clumsy customer spilled some expensive perfume.,surprised,3
W018_angry_level_3_028.txt.wav,W018,No price is too high when true love is at stake.,angry,3
M011_sad_level_1_007.txt.wav,M011,He didn't figure her at all and if he found out a woman it'd be bad.,sad,1
W026_contempt_level_1_009.txt.wav,W026,Only lawyers love millionaires.,contempt,1
W023_contempt_level_2_018.txt.wav,W023,Let us differentiate a few of these ideas.,contempt,2
M032_neutral_level_1_031.txt.wav,M032,Todd placed top priority on getting his bike fixed.,neutral,1
W014_contempt_level_2_024.txt.wav,W014,The plaintiff in school desegregation cases.,contempt,2
M022_angry_level_3_027.txt.wav,M022,No the man was not drunk he wondered how he got tied up with this stranger.,angry,3
W038_contempt_level_1_025.txt.wav,W038,Withdraw only as much money as you need.,contempt,1
M023_disgusted_level_1_019.txt.wav,M023,One even gave my little dog a biscuit.,disgusted,1
M037_fear_level_1_024.txt.wav,M037,Special task forces rescue hostages from kidnappers.,fear,1
W014_sad_level_3_030.txt.wav,W014,The revolution now under way in materials handling makes this much easier.,sad,3
W019_disgusted_level_3_017.txt.wav,W019,Laboratory astrophysics.,disgusted,3
M024_angry_level_1_019.txt.wav,M024,Then he would realize they were really things that only he himself could think.,angry,1
M024_sad_level_1_024.txt.wav,M024,Land based radar would help with this task.,sad,1
M030_fear_level_3_011.txt.wav,M030,Straw hats are out of fashion this year.,fear,3
M012_disgusted_level_3_008.txt.wav,M012,Basketball can be an entertaining sport.,disgusted,3
M030_disgusted_level_1_006.txt.wav,M030,You're not living up to your own principles she told my discouraged people.,disgusted,1
M034_sad_level_2_024.txt.wav,M034,Land based radar would help with this task.,sad,2
M027_surprised_level_2_029.txt.wav,M027,No price is too high when true love is at stake.,surprised,2
M009_happy_level_2_022.txt.wav,M009,The plaintiff in school desegregation cases.,happy,2
W028_fear_level_3_007.txt.wav,W028,Call an ambulance for medical assistance.,fear,3
W024_angry_level_1_003.txt.wav,W024,Will you tell me why.,angry,1
M032_contempt_level_2_027.txt.wav,M032,No the man was not drunk he wondered how he got tied up with this stranger.,contempt,2
M023_fear_level_1_004.txt.wav,M023,Call an ambulance for medical assistance.,fear,1
M037_contempt_level_1_036.txt.wav,M037,Todd placed top priority on getting his bike fixed.,contempt,1
M029_sad_level_3_026.txt.wav,M029,His superiors had also preached this saying it was the way for eternal honor.,sad,3
M013_angry_level_1_012.txt.wav,M013,He will allow a rare lie.,angry,1
M011_contempt_level_2_017.txt.wav,M011,We of the liberal led world got all set for peace and rehabilitation.,contempt,2
M027_angry_level_3_012.txt.wav,M027,He will allow a rare lie.,angry,3
M022_fear_level_2_004.txt.wav,M022,Call an ambulance for medical assistance.,fear,2
M025_disgusted_level_1_004.txt.wav,M025,Don't do Charlie's dirty dishes.,disgusted,1
M039_angry_level_3_039.txt.wav,M039,Then he would realize they were really things that only he himself could think.,angry,3
M040_contempt_level_3_011.txt.wav,M040,He stole a dime from a beggar.,contempt,3
W023_fear_level_3_058.txt.wav,W023,The revolution now under way in materials handling makes this much easier.,fear,3
W036_fear_level_3_024.txt.wav,W036,Special task forces rescue hostages from kidnappers.,fear,3
W018_contempt_level_3_023.txt.wav,W018,Land based radar would help with this task.,contempt,3
M003_disgusted_level_1_011.txt.wav,M003,December and January are nice months to spend in Miami.,disgusted,1
W009_neutral_level_1_003.txt.wav,W009,Will you tell me why.,neutral,1
M028_surprised_level_3_015.txt.wav,M028,Grandmother outgrew her upbringing in petticoats.,surprised,3
M032_angry_level_1_019.txt.wav,M032,Then he would realize they were really things that only he himself could think.,angry,1
W023_contempt_level_1_044.txt.wav,W023,The plaintiff in school desegregation cases.,contempt,1
W026_contempt_level_2_055.txt.wav,W026,No price is too high when true love is at stake.,contempt,2
M019_surprised_level_1_004.txt.wav,M019,The carpet cleaners shampooed our oriental rug.,surprised,1
M007_surprised_level_2_021.txt.wav,M007,Todd placed top priority on getting his bike fixed.,surprised,2
W018_neutral_level_1_021.txt.wav,W018,Please take this dirty table cloth to the cleaners for me.,neutral,1
M019_neutral_level_1_014.txt.wav,M019,As such it was beyond politics and had no need of justification by a message.,neutral,1
M034_angry_level_3_027.txt.wav,M034,No the man was not drunk he wondered how he got tied up with this stranger.,angry,3
M028_happy_level_2_029.txt.wav,M028,No price is too high when true love is at stake.,happy,2
M019_surprised_level_1_010.txt.wav,M019,I took her word for it but is she really going with you.,surprised,1
M032_disgusted_level_3_014.txt.wav,M032,December and January are nice months to spend in Miami.,disgusted,3
W018_neutral_level_1_035.txt.wav,W018,The plaintiff in school desegregation cases.,neutral,1
W033_happy_level_2_039.txt.wav,W033,Both the conditions and the complicity are documented in considerable detail.,happy,2
M042_disgusted_level_2_001.txt.wav,M042,Please take this dirty table cloth to the cleaners for me.,disgusted,2
W029_angry_level_1_009.txt.wav,W029,The cat's meow always hurts my ears.,angry,1
M003_disgusted_level_1_005.txt.wav,M003,Will Robin wear a yellow lily.,disgusted,1
M019_fear_level_3_018.txt.wav,M019,The pulsing glow of a cigarette.,fear,3
M028_surprised_level_3_001.txt.wav,M028,She had your dark suit in greasy wash water all year.,surprised,3
W009_neutral_level_1_017.txt.wav,W009,Keep your seats boys I just want to put some finishing touches on this thing.,neutral,1
W026_contempt_level_2_041.txt.wav,W026,One even gave my little dog a biscuit.,contempt,2
W023_contempt_level_1_050.txt.wav,W023,It was not whatever tale was told by tails.,contempt,1
M023_fear_level_1_010.txt.wav,M023,The fish began to leap frantically on the surface of the small lake.,fear,1
M013_angry_level_1_006.txt.wav,M013,The cat's meow always hurts my ears.,angry,1
M027_angry_level_3_006.txt.wav,M027,The cat's meow always hurts my ears.,angry,3
M011_contempt_level_2_003.txt.wav,M011,Will you tell me why.,contempt,2
W016_angry_level_1_029.txt.wav,W016,The revolution now under way in materials handling makes this much easier.,angry,1
M025_disgusted_level_1_010.txt.wav,M025,Barb burned paper and leaves in a big bonfire.,disgusted,1
W021_surprised_level_2_044.txt.wav,W021,I'll have a scoop of that exotic purple and turquoise sherbet.,surprised,2
M022_fear_level_2_010.txt.wav,M022,The fish began to leap frantically on the surface of the small lake.,fear,2
M025_happy_level_2_023.txt.wav,M025,I'll have a scoop of that exotic purple and turquoise sherbet.,happy,2
W009_sad_level_2_026.txt.wav,W009,His superiors had also preached this saying it was the way for eternal honor.,sad,2
M024_fear_level_3_025.txt.wav,M024,The plaintiff in school desegregation cases.,fear,3
W016_surprised_level_3_014.txt.wav,W016,Please dig my potatoes up before frost.,surprised,3
W019_sad_level_1_026.txt.wav,W019,His superiors had also preached this saying it was the way for eternal honor.,sad,1
W024_angry_level_1_017.txt.wav,W024,You're so preoccupied that you've let your faith grow dim.,angry,1
M041_neutral_level_1_039.txt.wav,M041,Destroy every file related to my audits.,neutral,1
M039_surprised_level_2_044.txt.wav,M039,I'll have a scoop of that exotic purple and turquoise sherbet.,surprised,2
W025_contempt_level_3_003.txt.wav,W025,Will you tell me why.,contempt,3
W016_angry_level_1_001.txt.wav,W016,She had your dark suit in greasy wash water all year.,angry,1
W036_disgusted_level_1_043.txt.wav,W036,His superiors had also preached this saying it was the way for eternal honor.,disgusted,1
M032_surprised_level_2_017.txt.wav,M032,Properly used the present book is an excellent instrument of enlightenment.,surprised,2
W040_disgusted_level_3_017.txt.wav,W040,How good is your endurance.,disgusted,3
M028_disgusted_level_2_002.txt.wav,M028,Don't ask me to carry an oily rag like that.,disgusted,2
M007_fear_level_3_013.txt.wav,M007,Special task forces rescue hostages from kidnappers.,fear,3
W021_angry_level_2_056.txt.wav,W021,No price is too high when true love is at stake.,angry,2
M042_surprised_level_3_002.txt.wav,M042,Don't ask me to carry an oily rag like that.,surprised,3
M007_neutral_level_1_037.txt.wav,M007,It was not whatever tale was told by tails.,neutral,1
M040_surprised_level_2_058.txt.wav,M040,The revolution now under way in materials handling makes this much easier.,surprised,2
W028_happy_level_1_053.txt.wav,W028,This was easy for us.,happy,1
W021_disgusted_level_3_047.txt.wav,W021,Land based radar would help with this task.,disgusted,3
M019_neutral_level_1_028.txt.wav,M019,The oasis was a mirage.,neutral,1
M042_angry_level_1_032.txt.wav,M042,But in this one section we welcomed auditors.,angry,1
M028_happy_level_2_015.txt.wav,M028,Serve the coleslaw after I add the oil.,happy,2
W038_sad_level_3_007.txt.wav,W038,The prospect of cutting back spending is an unpleasant one for any governor.,sad,3
W016_disgusted_level_2_017.txt.wav,W016,Does society really exist as an entity over and above the agglomeration of men.,disgusted,2
W036_fear_level_3_018.txt.wav,W036,Straw hats are out of fashion this year.,fear,3
M026_contempt_level_2_017.txt.wav,M026,We of the liberal led world got all set for peace and rehabilitation.,contempt,2
M019_fear_level_3_030.txt.wav,M019,The revolution now under way in materials handling makes this much easier.,fear,3
W015_fear_level_3_006.txt.wav,W015,Destroy every file related to my audits.,fear,3
M023_contempt_level_1_006.txt.wav,M023,Only lawyers love millionaires.,contempt,1
M029_contempt_level_1_026.txt.wav,M029,It was not whatever tale was told by tails.,contempt,1
M005_contempt_level_2_027.txt.wav,M005,No the man was not drunk he wondered how he got tied up with this stranger.,contempt,2
M028_surprised_level_3_029.txt.wav,M028,No price is too high when true love is at stake.,surprised,3
M032_angry_level_1_025.txt.wav,M032,His superiors had also preached this saying it was the way for eternal honor.,angry,1
W016_disgusted_level_2_003.txt.wav,W016,You're not living up to your own principles she told my discouraged people.,disgusted,2
W023_surprised_level_3_022.txt.wav,W023,I'd ride the subway but I haven't enough change.,surprised,3
M023_contempt_level_1_012.txt.wav,M023,Family loyalties and cooperative work have been unbroken for generations.,contempt,1
M019_fear_level_3_024.txt.wav,M019,Land based radar would help with this task.,fear,3
W015_fear_level_3_012.txt.wav,W015,That diagram makes sense only after much study.,fear,3
M026_contempt_level_2_003.txt.wav,M026,Will you tell me why.,contempt,2
W025_neutral_level_1_047.txt.wav,W025,Tornado's often destroy acres of farm land.,neutral,1
M007_surprised_level_2_009.txt.wav,M007,I just saw Jim near the new archeological museum.,surprised,2
W028_happy_level_1_047.txt.wav,W028,The plaintiff in school desegregation cases.,happy,1
W024_fear_level_1_045.txt.wav,W024,I'll have a scoop of that exotic purple and turquoise sherbet.,fear,1
M032_disgusted_level_3_028.txt.wav,M032,The oasis was a mirage.,disgusted,3
W018_neutral_level_1_009.txt.wav,W018,Catastrophic economic cutbacks neglect the poor.,neutral,1
W025_fear_level_2_045.txt.wav,W025,I'll have a scoop of that exotic purple and turquoise sherbet.,fear,2
M042_angry_level_1_026.txt.wav,M042,Kindergarten children decorate their classrooms for all holidays.,angry,1
W040_happy_level_3_045.txt.wav,W040,I'll have a scoop of that exotic purple and turquoise sherbet.,happy,3
M028_happy_level_2_001.txt.wav,M028,She had your dark suit in greasy wash water all year.,happy,2
W038_sad_level_3_013.txt.wav,W038,He didn't figure her at all and if he found out a woman it'd be bad.,sad,3
M024_fear_level_3_019.txt.wav,M024,One looked down on a sea of leaves a breaking wave of flower.,fear,3
W040_disgusted_level_3_003.txt.wav,W040,You're not living up to your own principles she told my discouraged people.,disgusted,3
M028_disgusted_level_2_016.txt.wav,M028,If the farm is rented the rent must be paid.,disgusted,2
M007_fear_level_3_007.txt.wav,M007,Would you allow acts of violence.,fear,3
W016_surprised_level_3_028.txt.wav,W016,No the man was not drunk he wondered how he got tied up with this stranger.,surprised,3
W021_angry_level_2_042.txt.wav,W021,I'll have a scoop of that exotic purple and turquoise sherbet.,angry,2
W023_disgusted_level_2_009.txt.wav,W023,You're not living up to your own principles she told my discouraged people.,disgusted,2
M007_neutral_level_1_023.txt.wav,M007,Call an ambulance for medical assistance.,neutral,1
M042_surprised_level_3_016.txt.wav,M042,I just saw Jim near the new archeological museum.,surprised,3
W038_contempt_level_2_051.txt.wav,W038,No the man was not drunk he wondered how he got tied up with this stranger.,contempt,2
W025_contempt_level_3_017.txt.wav,W025,His failure to open the store by eight cost him his job.,contempt,3
M037_fear_level_2_050.txt.wav,M037,The revolution now under way in materials handling makes this much easier.,fear,2
W016_angry_level_1_015.txt.wav,W016,Kindergarten children decorate their classrooms for all holidays.,angry,1
M007_disgusted_level_3_022.txt.wav,M007,The plaintiff in school desegregation cases.,disgusted,3
M032_surprised_level_2_003.txt.wav,M032,Will you tell me why.,surprised,2
W036_disgusted_level_1_057.txt.wav,W036,Will you tell me why.,disgusted,1
M009_fear_level_1_014.txt.wav,M009,The tooth fairy forgot to come when Roger's tooth fell out.,fear,1
M035_sad_level_3_020.txt.wav,M035,No manufacturer has taken the initiative in pointing out the costs involved.,sad,3
M007_angry_level_1_001.txt.wav,M007,She had your dark suit in greasy wash water all year.,angry,1
M040_angry_level_2_041.txt.wav,M040,One even gave my little dog a biscuit.,angry,2
M033_angry_level_3_001.txt.wav,M033,She had your dark suit in greasy wash water all year.,angry,3
W040_fear_level_2_037.txt.wav,W040,One looked down on a sea of leaves a breaking wave of flower.,fear,2
M013_contempt_level_3_019.txt.wav,M013,She sprang up and went swiftly to the bedroom.,contempt,3
W033_fear_level_1_040.txt.wav,W033,His superiors had also preached this saying it was the way for eternal honor.,fear,1
M030_contempt_level_3_029.txt.wav,M030,No price is too high when true love is at stake.,contempt,3
M031_happy_level_2_024.txt.wav,M031,Land based radar would help with this task.,happy,2
W040_angry_level_1_007.txt.wav,W040,Who authorized the unlimited expense account.,angry,1
M035_surprised_level_2_013.txt.wav,M035,The clumsy customer spilled some expensive perfume.,surprised,2
W024_neutral_level_1_029.txt.wav,W024,No return address whatsoever.,neutral,1
M003_sad_level_2_010.txt.wav,M003,There's no chance now of all of us getting away.,sad,2
M031_disgusted_level_1_023.txt.wav,M031,I'll have a scoop of that exotic purple and turquoise sherbet.,disgusted,1
